08:50:50.456 INFO  Initializing database module 
14:46:08.122 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
14:46:15.046 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
14:51:14.132 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
14:51:22.471 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
14:57:08.990 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
14:57:14.839 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
15:06:24.756 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
15:06:31.497 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
17:13:54.694 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
17:14:00.395 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
17:17:12.768 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
17:17:18.897 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
17:20:34.463 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
17:20:40.076 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
17:24:25.499 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
17:24:31.342 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
17:27:00.806 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
17:27:06.374 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
17:29:29.092 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
17:29:36.066 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
17:31:40.166 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
17:31:47.192 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
17:33:02.397 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
17:33:08.018 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
17:35:43.418 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
17:35:49.638 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
17:42:54.322 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
17:43:01.008 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
17:46:00.626 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
17:46:13.034 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
17:49:58.592 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
17:50:04.258 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
17:52:15.200 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
17:52:30.365 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
17:56:36.871 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
17:56:42.377 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
17:59:56.802 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
18:00:03.124 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
18:04:07.934 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
18:04:13.306 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
18:07:17.650 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
18:07:22.297 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
18:09:47.946 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
18:09:53.002 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
18:17:41.370 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
18:17:47.348 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
18:23:04.323 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
18:23:09.611 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
18:29:27.700 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
18:29:36.021 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
18:32:37.596 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
18:32:43.751 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
18:34:50.918 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
18:34:57.677 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
18:36:20.463 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
18:36:27.103 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
18:38:10.990 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
18:38:18.198 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
18:39:28.765 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
18:39:34.920 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
18:42:58.810 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
18:43:05.150 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
18:45:48.141 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
18:45:53.694 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
18:50:24.176 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
18:50:33.174 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
18:53:07.861 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
18:53:17.084 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
18:55:46.448 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
18:55:54.251 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
18:58:18.842 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
18:58:25.748 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
19:07:58.509 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
19:08:03.933 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
19:09:50.146 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
19:09:56.114 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
19:11:27.751 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
19:11:34.565 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
19:13:31.144 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
19:13:36.757 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
19:15:29.733 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
19:15:34.885 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
19:18:14.645 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
19:18:20.114 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
19:20:32.263 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
19:20:37.517 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
19:22:23.850 INFO  Consulta exitosa {"HU_USERNAME":"GESTOR"} 
19:22:29.157 INFO  Consulta exitosa {"GAMEDAY_ID":51587} 
